movieId,title,genres,year
7386,"Ten Commandments, The",Adventure|Drama,1956.0
7387,Dawn of the Dead,Action|Drama|Horror,1978.0
7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Drama,1972.0
7389,One Million Years B.C.,Adventure|Fantasy,1966.0
7391,"Mother, Jugs & Speed",Comedy,1976.0
7392,Bandolero!,Western,1968.0
7394,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,1965.0
7395,Cheaper by the Dozen,Comedy|Drama,1950.0
7396,Scenes From a Marriage (Scener ur ett äktenskap),Drama,1973.0
7399,Ned Kelly,Action|Crime|Western,1970.0
7408,Jack and the Beanstalk,Children|Comedy|Fantasy,1952.0
7410,"Osterman Weekend, The",Action|Thriller,1983.0
7414,Going in Style,Comedy|Drama,1979.0
7415,"Late Show, The",Comedy|Crime|Drama|Mystery,1977.0
7416,"Sunshine Boys, The",Comedy,1975.0
7419,After Hours,Comedy|Thriller,1985.0
7437,Connie and Carla,Comedy,2004.0
7438,Kill Bill: Vol. 2,Action|Drama|Thriller,2004.0
7439,"Punisher, The",Action|Crime|Thriller,2004.0
7440,Paper Clips,Documentary,2004.0
7442,Young Adam,Crime|Drama|Thriller,2003.0
7444,13 Going on 30,Comedy|Fantasy|Romance,2004.0
7445,Man on Fire,Action|Crime|Drama|Mystery|Thriller,2004.0
7448,Envy,Comedy,2004.0
7449,Godsend,Drama|Horror|Thriller,2004.0
7450,Laws of Attraction,Comedy|Romance,2004.0
7451,Mean Girls,Comedy,2004.0
7453,New York Minute,Action|Adventure|Comedy,2004.0
7454,Van Helsing,Action|Adventure|Fantasy|Horror,2004.0
7458,Troy,Action|Adventure|Drama|War,2004.0
7460,Coffee and Cigarettes,Comedy|Drama,2003.0
7474,"Boys in the Band, The",Drama,1970.0
7475,Raid,Action|Crime|Drama|Thriller,2003.0
7478,Swimming to Cambodia,Drama,1987.0
7479,Watch on the Rhine,Drama,1943.0
7480,Under Fire,Drama|Thriller|War,1983.0
7481,Enemy Mine,Adventure|Drama|Sci-Fi,1985.0
7482,Enter the Dragon,Action|Crime,1973.0
7484,Gimme Shelter,Documentary,1970.0
7487,Henry & June,Drama,1990.0
7489,"Nasty Girl, The (schreckliche Mädchen, Das)",Comedy|Drama,1990.0
7492,Martin,Drama|Horror,1977.0
7493,"Three Faces of Eve, The",Drama,1957.0
7502,Band of Brothers,Action|Drama|War,2001.0
7505,"Kingdom, The (Riget)",Drama|Horror|Mystery,1994.0
7521,Mercy,Crime|Mystery|Thriller,2000.0
7541,100 Girls,Comedy|Romance,2000.0
7560,Fail-Safe,Drama|Thriller|War,1964.0
7561,Paperhouse,Fantasy|Horror|Thriller,1988.0
7562,Dobermann,Action|Crime,1997.0
7563,"Discovery of Heaven, The",Drama,2001.0
7564,Kwaidan (Kaidan),Horror,1964.0
7566,28 Up,Documentary,1985.0
7569,You Only Live Twice,Action|Adventure|Sci-Fi|Thriller,1967.0
7570,Octopussy,Action|Adventure|Thriller,1983.0
7571,"Blue Gardenia, The",Crime|Drama|Film-Noir|Thriller,1953.0
7573,Never Say Never Again,Action|Adventure|Thriller,1983.0
7577,"Magic Flute, The (Trollflöjten)",Comedy|Fantasy|Musical|Romance,1975.0
7578,Midnight,Comedy|Romance,1939.0
7579,Pride and Prejudice,Comedy|Drama|Romance,1940.0
7580,"Man in the Gray Flannel Suit, The",Drama,1956.0
7583,In This Our Life,Drama,1942.0
7584,Woman of the Year,Comedy|Romance,1942.0
7585,Summertime,Drama|Romance,1955.0
7587,"Samouraï, Le (Godson, The)",Crime|Drama|Thriller,1967.0
7613,White Palace,Drama,1990.0
7614,Oklahoma!,Musical|Romance|Western,1955.0
7615,Desert Hearts,Drama,1985.0
7616,Body Double,Mystery|Thriller,1984.0
7617,Rooster Cogburn,Comedy|Western,1975.0
7618,Chaplin,Drama,1992.0
7624,School Ties,Drama,1992.0
7626,Switch,Comedy|Crime|Fantasy,1991.0
7636,Raising Cain,Horror|Thriller,1992.0
7637,Irma Vep,Comedy|Drama,1996.0
7647,Noises Off...,Comedy,1992.0
7649,Babylon 5: In the Beginning,Adventure|Sci-Fi,1998.0
7650,"Witchfinder General (Conquerer Worm, The)",Horror,1968.0
7657,Versus,Action|Comedy|Fantasy|Horror,2000.0
7669,Pride and Prejudice,Drama|Romance,1995.0
7697,"Prince and the Showgirl, The",Comedy|Romance,1957.0
7698,"China Syndrome, The",Drama|Thriller,1979.0
7700,"Wages of Fear, The (Salaire de la peur, Le)",Action|Adventure|Drama|Thriller,1953.0
7701,Look Who's Talking Too,Comedy|Romance,1990.0
7702,"Bells of St. Mary's, The",Drama,1945.0
7704,"Delta Force, The",Action,1986.0
7705,Pat and Mike,Comedy|Romance,1952.0
7706,Animal Crackers,Comedy|Musical,1930.0
7707,"He Said, She Said",Comedy|Drama|Romance,1991.0
7708,Bedazzled,Comedy|Fantasy,1967.0
7713,Cat People,Drama|Horror|Romance|Thriller,1942.0
7714,Camelot,Drama|Musical|Romance,1967.0
7716,"Lonely Guy, The",Comedy,1984.0
7719,"Comedy of Terrors, The",Comedy|Horror,1964.0
7720,"Four Musketeers, The",Action|Adventure|Comedy|Romance,1974.0
7725,On Deadly Ground,Action|Adventure|Thriller,1994.0
7727,Protocol,Comedy,1984.0
7728,"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,1946.0
7730,Matinee,Comedy|Drama,1993.0
7743,Explorers,Adventure|Children|Sci-Fi,1985.0
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",Drama,1993.0
7748,Pierrot le fou,Crime|Drama,1965.0
7749,Weekend (a.k.a. Le Week-end) (Week End),Drama,1967.0
7751,Strange Cargo,Drama,1940.0
7756,Alexander Nevsky (Aleksandr Nevskiy),Action|Drama|War,1938.0
7757,Jason and the Argonauts,Action|Adventure|Fantasy,1963.0
7762,"Tinker, Tailor, Soldier, Spy",Drama|Thriller,1979.0
7766,Throne of Blood (Kumonosu jô),Action|Drama|Thriller|War,1957.0
7770,Treasure Island,Adventure,1990.0
7771,Zorba the Greek (Alexis Zorbas),Adventure|Drama,1964.0
7772,Undercurrent,Film-Noir|Thriller,1946.0
7773,"Bang, Bang, You're Dead",Drama,2002.0
7781,Twister,Comedy,1990.0
7782,Sniper,Action|Drama,1993.0
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha)",Drama,2000.0
7786,Genghis Blues,Documentary,1999.0
7791,Internal Affairs,Crime|Thriller,1990.0
7792,"Parallax View, The",Thriller,1974.0
7802,"Warriors, The",Action|Adventure|Crime|Thriller,1979.0
7809,Ambush (Rukajärven tie),Drama|Romance|War,1999.0
7810,Babylon 5: A Call to Arms,Adventure|Sci-Fi,1999.0
7811,Babylon 5: The River of Souls,Drama|Sci-Fi,1998.0
7812,Babylon 5: Thirdspace,Drama|Sci-Fi,1998.0
7815,True Stories,Comedy|Musical,1986.0
7817,Zardoz,Fantasy|Sci-Fi,1974.0
7818,School For Scoundrels,Comedy,1960.0
7820,"Virgin Spring, The (Jungfrukällan)",Crime|Drama,1960.0
7822,Mogambo,Adventure|Drama|Romance,1953.0
7826,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,1947.0
7827,Cypher,Action|Sci-Fi|Thriller,2002.0
7828,"Rack, The",Drama|War,1956.0
7831,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,1939.0
7832,"Thin Man Goes Home, The",Comedy|Crime|Mystery,1945.0
7833,Shadow of the Thin Man,Comedy|Crime|Mystery,1941.0
7834,After the Thin Man,Comedy|Crime|Mystery|Romance,1936.0
7835,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,1947.0
7836,Woodstock,Documentary|Musical,1970.0
7837,36 fillette,Drama|Romance,1988.0
7839,Love Crazy,Comedy,1941.0
7840,Gunga Din,Adventure|Comedy|War,1939.0
7841,Children of Dune,Fantasy|Sci-Fi,2003.0
7842,Dune,Drama|Fantasy|Sci-Fi,2000.0
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Action|Comedy,1993.0
7845,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,1996.0
7846,Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,2001.0
7879,Notorious C.H.O.,Comedy,2002.0
7881,White Zombie,Horror,1932.0
7883,I Walked with a Zombie,Drama|Horror,1943.0
7887,"Cheerleaders, The",Comedy,1973.0
7888,How to Succeed in Business Without Really Trying,Comedy|Musical,1967.0
7889,Pat Garrett and Billy the Kid,Western,1973.0
7890,The Left Handed Gun,Crime|Drama|Western,1958.0
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa)",Action|Adventure|War|Western,1971.0
7895,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,1974.0
7896,Ride the High Country,Adventure|Drama|Western,1962.0
7897,"Ballad of Cable Hogue, The",Comedy|Western,1970.0
7898,Junior Bonner,Comedy|Drama|Western,1972.0
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Action,1975.0
7901,"Haunted Palace, The",Horror,1963.0
7916,Gidget,Comedy,1959.0
7917,Wild in the Streets,Drama|Horror|Sci-Fi,1968.0
7918,"Indian Runner, The",Drama,1991.0
7919,Drunken Angel (Yoidore tenshi),Drama|Film-Noir,1948.0
7920,Desperate Living,Comedy|Crime,1977.0
7924,Stray Dog (Nora inu),Drama|Film-Noir|Thriller,1949.0
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",Action|Adventure,1958.0
7926,High and Low (Tengoku to jigoku),Crime|Drama|Film-Noir|Thriller,1963.0
7932,Dark Days,Documentary,2000.0
7933,"Night in Casablanca, A",Comedy,1946.0
7934,Zelig,Comedy,1983.0
7937,"Silence, The (Tystnaden)",Drama,1963.0
7941,Smiles of a Summer Night (Sommarnattens leende),Comedy|Romance,1955.0
7943,"Killers, The",Crime|Film-Noir,1946.0
7944,"Night of the Iguana, The",Drama|Thriller,1964.0
7946,Reflections in a Golden Eye,Drama,1967.0
7947,Under the Volcano,Drama,1984.0
7948,Wise Blood,Comedy|Drama,1979.0
7949,"Yakuza, The",Drama,1975.0
7976,Ken Park,Drama,2002.0
7979,Monterey Pop,Documentary|Musical,1968.0
7980,"Bridge Too Far, A",Action|Drama|War,1977.0
7981,Infernal Affairs (Mou gaan dou),Crime|Drama|Thriller,2002.0
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",Drama|Horror|Mystery|Thriller,2003.0
7983,Broadway Danny Rose,Comedy,1984.0
7988,Space Truckers,Comedy|Sci-Fi,1996.0
7990,Rock 'N' Roll High School,Comedy|Musical,1979.0
7991,Death Race 2000,Action|Sci-Fi,1975.0
8008,Brigadoon,Fantasy|Musical|Romance,1954.0
8009,Marjorie Morningstar,Drama,1958.0
8010,"Power of One, The",Drama,1992.0
8012,Kikujiro (Kikujirô no natsu),Comedy|Drama,1999.0
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",Drama,2003.0
8015,"Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,1970.0
8016,"Getaway, The",Action|Crime|Drama|Thriller,1972.0
8019,Dark Water (Honogurai mizu no soko kara),Drama|Horror|Mystery|Thriller,2002.0
8025,The Thief,Drama,1997.0
8033,How to Steal a Million,Comedy|Crime|Romance,1966.0
8037,Non-Stop,Action|Comedy|Crime,1996.0
8039,Support Your Local Sheriff!,Comedy|Western,1969.0
8041,Passed Away,Comedy,1992.0
8042,Mean Streets,Crime|Drama,1973.0
8044,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,1932.0
8045,Hamburger Hill,Action|Drama|War,1987.0
8056,Harper,Crime|Drama|Mystery,1966.0
8068,Sundays and Cybele (Les dimanches de Ville d'Avray),Drama,1962.0
8093,Shiri (Swiri),Action|Drama|Romance|Thriller,1999.0
8094,Bad Day at Black Rock,Drama|Thriller|Western,1955.0
8119,Crossroads,Drama,1986.0
8123,Sammy and Rosie Get Laid,Comedy|Drama,1987.0
8125,Sunrise: A Song of Two Humans,Drama|Romance,1927.0
8126,Shock Corridor,Drama,1963.0
8128,Au revoir les enfants,Drama,1987.0
8130,"Girl Next Door, The",Documentary,1999.0
8131,Pursuit of Happiness,Comedy|Romance,2001.0
8132,Gladiator,Action|Drama,1992.0
8137,"Wasp Woman, The",Horror|Sci-Fi,1959.0
8142,Dead or Alive: Hanzaisha,Action|Crime,1999.0
8143,Lola Montès,Drama,1955.0
8147,Charly,Drama|Sci-Fi,1968.0
8153,Lust for Life,Drama,1956.0
8154,"Dolce Vita, La",Drama,1960.0
8157,Jin Roh: The Wolf Brigade (Jin-Rô),Animation|Fantasy|Thriller,1998.0
8158,Rush,Crime|Drama,1991.0
8167,Captain Blood,Action|Adventure|Romance,1935.0
8169,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,1987.0
8183,Educating Rita,Comedy|Drama,1983.0
8190,"Americanization of Emily, The",Comedy|Drama|War,1964.0
8191,Anne of the Thousand Days,Drama,1969.0
8195,"Avventura, L' (Adventure, The)",Drama|Mystery|Romance,1960.0
8197,Hiroshima Mon Amour,Drama|Romance|War,1959.0
8199,Ugetsu (Ugetsu monogatari),Drama|Thriller,1953.0
8201,At Play in the Fields of the Lord,Drama,1991.0
8203,"War Is Over, The (Guerre est finie, La)",Drama,1966.0
8206,Mystery of the Wax Museum,Horror,1933.0
8207,"Day of the Jackal, The",Crime|Thriller,1973.0
8220,"Walking Dead, The",Crime|Horror|Sci-Fi,1936.0
8222,"Other, The",Drama|Horror|Mystery|Thriller,1972.0
8225,Night of the Living Dead,Horror,1990.0
8227,Drums Along the Mohawk,Adventure|War|Western,1939.0
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,1931.0
8232,I Love You Again,Comedy|Drama,1940.0
8235,Safety Last!,Action|Comedy|Romance,1923.0
8236,While the City Sleeps,Drama|Film-Noir,1956.0
8239,Viridiana,Comedy|Drama,1961.0
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action|Adventure|Animation|Comedy|Crime|Mystery,1979.0
8254,Arizona Dream,Comedy|Drama|Fantasy|Romance,1993.0
8256,Queen Christina,Drama|Romance,1933.0
8257,Battleground,Action|Drama|War,1949.0
8259,Hooper,Action|Comedy,1978.0
8261,3 Women (Three Women),Drama,1977.0
8263,Take Me Out to the Ball Game,Comedy|Musical|Romance,1949.0
8265,Frogs,Drama|Horror|Mystery|Thriller,1972.0
8266,Purple Rain,Drama|Musical,1984.0
8268,Point of No Return,Action|Thriller,1993.0
8272,Cromwell,Drama,1970.0
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None),Mystery,1965.0
8294,"Swan, The",Comedy|Drama|Romance,1956.0
8295,"Most Dangerous Game, The",Adventure|Mystery|Thriller,1932.0
8302,"Front Page, The",Comedy|Drama|Romance,1931.0
8327,Dolls,Drama|Romance,2002.0
8330,Our Man in Havana,Comedy|Drama|Thriller,1959.0
8331,"Man Who Came to Dinner, The",Comedy,1942.0
8332,Sunday Bloody Sunday,Drama,1971.0
8334,"Cowboys, The",Western,1972.0
8335,Make Way for Tomorrow,Drama,1937.0
8337,"Caine Mutiny, The",Drama|War,1954.0
8338,Black Narcissus,Drama,1947.0
8339,Damn the Defiant! (H.M.S. Defiant),Adventure|Drama,1962.0
8340,Escape from Alcatraz,Drama|Thriller,1979.0
8341,Oliver Twist,Adventure|Crime|Drama,1948.0
8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004.0
8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004.0
8363,Soul Plane,Comedy,2004.0
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,2003.0
8366,Saved!,Comedy|Drama,2004.0
8367,"Time of the Wolf, The (Le temps du loup)",Drama,2003.0
8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004.0
8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004.0
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",Action|Comedy|Crime|Drama,2003.0
8371,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2004.0
8372,Garfield: The Movie,Animation|Children|Comedy,2004.0
8373,"Stepford Wives, The",Comedy|Fantasy|Thriller,2004.0
8376,Napoleon Dynamite,Comedy,2004.0
8378,"Doctor, The",Drama,1991.0
8379,"Dresser, The",Drama,1983.0
8381,For Me and My Gal,Drama|Musical|Romance,1942.0
8385,Lover Come Back,Comedy|Romance,1961.0
8387,Police Academy: Mission to Moscow,Comedy|Crime,1994.0
8395,"Last of Sheila, The",Crime|Mystery|Thriller,1973.0
8397,"Playboys, The",Drama|Romance,1992.0
8401,"Adventures of Sherlock Holmes, The",Crime|Mystery|Thriller,1939.0
8404,"Hound of the Baskervilles, The",Crime|Mystery|Thriller,1939.0
8405,Hour of the Wolf (Vargtimmen),Drama|Horror,1968.0
8410,Suddenly,Crime|Drama|Film-Noir,1954.0
8422,Kings Row,Drama|Romance,1942.0
8424,"Divorcee, The",Drama|Romance,1930.0
8425,Meet the Applegates,Comedy,1991.0
8446,Sands of Iwo Jima,Action|Drama|Romance|War,1949.0
8448,ComDads (les Compères),Comedy|Crime,1983.0
8451,Blackboard Jungle,Drama,1955.0
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,1970.0
8459,"Heiress, The",Drama|Romance,1949.0
8462,Executive Suite,Drama,1954.0
8463,Johnny Belinda,Drama,1948.0
8464,Super Size Me,Comedy|Documentary|Drama,2004.0
8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942.0
8477,"Pier, The (Jetée, La)",Romance|Sci-Fi,1962.0
8478,"Distant Voices, Still Lives",Drama,1988.0
8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940.0
8482,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945.0
8487,Please Don't Eat the Daisies,Children|Comedy|Musical,1960.0
8491,White Heat,Crime|Drama|Film-Noir,1949.0
8492,"Christmas Carol, A (Scrooge)",Drama|Fantasy,1951.0
8493,Memphis Belle,Action|Drama|War,1990.0
8494,"Cincinnati Kid, The",Drama,1965.0
8501,"Hitcher, The",Action|Thriller,1986.0
8502,Show Boat,Drama|Musical|Romance,1951.0
8503,Ivanhoe,Adventure|Drama|Romance,1952.0
8505,"Eel, The (Unagi)",Drama|Romance,1997.0
8506,Fear X,Mystery|Thriller,2003.0
8507,Freaks,Crime|Drama|Horror,1932.0
8512,Silent Movie,Comedy,1976.0
8516,"Matter of Life and Death, A (Stairway to Heaven)",Drama|Fantasy|Romance,1946.0
8520,Deep Cover,Action|Crime|Thriller,1992.0
8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931.0
8522,My Little Chickadee,Comedy|Western,1940.0
8524,"High and the Mighty, The",Drama,1954.0
8526,Around the World in 80 Days,Adventure|Children|Comedy,2004.0
8527,I'll Sleep When I'm Dead,Crime|Drama,2003.0
8528,Dodgeball: A True Underdog Story,Comedy,2004.0
8529,"Terminal, The",Comedy|Drama|Romance,2004.0
8530,Dear Frankie,Drama|Romance,2004.0
8531,White Chicks,Action|Comedy|Crime,2004.0
8532,"Door in the Floor, The",Drama,2004.0
8533,"Notebook, The",Drama|Romance,2004.0
8535,De-Lovely,Drama|Musical,2004.0
8536,"Intended, The",Drama|Thriller,2002.0
8537,Kaena: The Prophecy (Kaena: La prophétie),Action|Adventure|Animation|Children|Sci-Fi,2003.0
8540,Back to Bataan,Drama|War,1945.0
8542,"Day at the Races, A",Comedy|Musical,1937.0
8571,Bob & Carol & Ted & Alice,Comedy|Drama,1969.0
8573,Reconstruction,Drama|Romance,2003.0
8575,"Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,2001.0
8576,Kopps,Action|Comedy,2003.0
8578,Undead,Action|Comedy|Horror|Sci-Fi,2003.0
8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991.0
8581,Pirates of Silicon Valley,Documentary|Drama,1999.0
8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992.0
8583,"Clock, The",Adventure|Drama|Romance,1945.0
8584,Leave Her to Heaven,Drama|Film-Noir,1945.0
8585,Rapa Nui,Action|Adventure|Drama|Romance,1994.0
8586,Roxie Hart,Comedy,1942.0
8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,2002.0
8589,Winter War (Talvisota),Drama|War,1989.0
8591,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984.0
8596,Revenge of the Pink Panther,Comedy|Crime,1978.0
8600,Angels with Dirty Faces,Crime|Drama,1938.0
8604,Taxi,Action|Comedy,1998.0
8605,Taxi 3,Action|Comedy,2003.0
8607,Tokyo Godfathers,Adventure|Animation|Drama,2003.0
8608,"Butcher, The (Boucher, Le)",Drama|Thriller,1970.0
8609,Our Hospitality,Comedy,1923.0
8610,All of Me,Comedy|Fantasy,1984.0
8611,"Farmer's Daughter, The",Comedy,1947.0
8612,Lassie Come Home,Adventure|Children|Drama,1943.0
8614,Overboard,Comedy|Romance,1987.0
8615,"Mask of Fu Manchu, The",Adventure|Horror|Sci-Fi,1932.0
8616,By the Light of the Silvery Moon,Children|Musical|Romance,1953.0
8617,Butterfield 8,Drama,1960.0
8618,Johnny Guitar,Drama|Western,1954.0
8620,"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,1962.0
8622,Fahrenheit 9/11,Documentary,2004.0
8623,Roxanne,Comedy|Romance,1987.0
8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,1965.0
8630,Such a Long Journey,Drama|War,1998.0
8631,Hard Times,Action|Drama,1975.0
8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984.0
8634,Tank,Action|Comedy|Drama,1984.0
8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004.0
8638,Before Sunset,Drama|Romance,2004.0
8639,"Clearing, The",Drama|Thriller,2004.0
8640,King Arthur,Action|Adventure|Drama|War,2004.0
8641,Anchorman: The Legend of Ron Burgundy,Comedy,2004.0
8642,Sleepover,Comedy,2004.0
8643,"Cinderella Story, A",Comedy|Romance,2004.0
8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,2004.0
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",Crime|Drama,2004.0
8650,Long Day's Journey Into Night,Drama,1962.0
8651,Man of La Mancha,Adventure|Comedy|Musical,1972.0
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",Crime|Drama,1988.0
8657,"Tin Star, The",Western,1957.0
8658,Zandalee,Drama|Thriller,1991.0
8661,How the West Was Won,Adventure|Drama|Western,1962.0
8662,Joan of Arc,Action|Drama|War,1948.0
8663,Live Forever,Comedy|Documentary,2003.0
8665,"Bourne Supremacy, The",Action|Crime|Thriller,2004.0
8666,Catwoman,Action|Crime|Fantasy,2004.0
8667,A Home at the End of the World,Drama|Romance,2004.0
8668,Some Girl,Comedy|Drama,1998.0
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime|Horror|Mystery|Thriller,1933.0
8675,"Enemy Below, The",Action|Drama|War,1957.0
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,1956.0
8689,"Shock to the System, A",Comedy|Crime|Thriller,1990.0
8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972.0
8692,Wake Island,Drama|War,1942.0
8694,You Were Never Lovelier,Comedy|Musical|Romance,1942.0
8695,"Bachelor and the Bobby-Soxer, The",Comedy,1947.0
8696,Breezy,Drama|Romance,1973.0
8698,"Comfort of Strangers, The",Drama,1990.0
8700,Destination Tokyo,Adventure|War,1943.0
8709,How I Got Into College,Comedy|Romance,1989.0
8710,Map of the Human Heart,Drama|Romance,1993.0
8711,Mr. Blandings Builds His Dream House,Comedy,1948.0
8712,My Favorite Wife,Comedy|Romance,1940.0
8720,"Super, The",Comedy,1991.0
8722,Two of a Kind,Comedy|Fantasy|Romance,1983.0
8724,"Leopard, The (Gattopardo, Il)",Drama|War,1963.0
8725,"Goodbye, Columbus",Comedy|Drama|Romance,1969.0
8726,"President's Analyst, The",Comedy|Thriller,1967.0
8727,"Day of the Locust, The",Drama,1975.0
8731,Moulin Rouge,Drama,1952.0
8732,"Belly of an Architect, The",Drama,1987.0
8734,Love Happy,Comedy,1949.0
8738,"Woman Is a Woman, A (femme est une femme, Une)",Comedy|Drama|Musical|Romance,1961.0
8739,Mamma Roma,Drama,1962.0
8740,"Lower Depths, The (Donzoko)",Comedy|Drama,1957.0
8741,Ruby Cairo,Thriller,1993.0
8746,King of the Ants,Crime|Horror,2003.0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,1963.0
8749,"Beautiful Troublemaker, The (La belle noiseuse)",Drama,1991.0
8750,"Balance, La",Action|Crime|Drama,1982.0
8751,Gun Crazy (a.k.a. Deadly Is the Female),Crime|Drama|Film-Noir,1949.0
8752,"Set-Up, The",Drama|Film-Noir|Romance,1949.0
8754,"Prime of Miss Jean Brodie, The",Drama,1969.0
8755,My Voyage to Italy (Il mio viaggio in Italia),Documentary,1999.0
8765,This Gun for Hire,Crime|Film-Noir|Thriller,1942.0
8767,"Big Clock, The",Crime|Film-Noir|Thriller,1948.0
8768,Criss Cross,Crime|Drama|Film-Noir,1949.0
8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The)",Adventure,1979.0
8771,Sherlock Holmes: Terror by Night,Crime|Mystery|Thriller,1946.0
8772,"Spy Who Came in from the Cold, The",Drama|Thriller,1965.0
8773,Sherlock Holmes and the Secret Weapon,Crime|Mystery|Thriller,1942.0
8774,Sherlock Holmes: The Woman in Green,Mystery,1945.0
8775,"Counterfeit Traitor, The",Thriller|War,1962.0
8779,Bon Voyage,Comedy|Drama,2003.0
8781,"Manchurian Candidate, The",Thriller,2004.0
8783,"Village, The",Drama|Mystery|Thriller,2004.0
8784,Garden State,Comedy|Drama|Romance,2004.0
8785,Early Summer (Bakushû),Drama,1951.0
8786,Port of Shadows (Quai des brumes),Drama,1938.0
8787,Thunderbirds Are GO,Action|Sci-Fi,1966.0
8790,Revengers Tragedy,Comedy|Horror,2002.0
8793,PTU,Crime|Drama,2003.0
8796,"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,1966.0
8798,Collateral,Action|Crime|Drama|Thriller,2004.0
8799,Little Black Book,Comedy|Romance,2004.0
8800,Code 46,Romance|Sci-Fi,2003.0
8805,Attack the Gas Station! (Juyuso seubgyuksageun),Comedy|Crime,1999.0
8807,Harold and Kumar Go to White Castle,Adventure|Comedy,2004.0
8808,"Princess Diaries 2: Royal Engagement, The",Comedy|Romance,2004.0
8809,Danny Deckchair,Comedy|Romance,2003.0
8810,AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,2004.0
8811,Yu-Gi-Oh!,Action|Adventure|Animation|Fantasy,2004.0
8813,We Don't Live Here Anymore,Drama,2004.0
8814,Without a Paddle,Comedy,2004.0
8815,Exorcist: The Beginning,Horror|Thriller,2004.0
8825,Cheerleader Camp,Comedy|Horror|Mystery,1987.0
8826,Human Resources (Ressources humaines),Drama,1999.0
8827,"Bill Cosby, Himself",Comedy|Documentary,1983.0
8828,Dead Ringer,Drama|Thriller,1964.0
8830,Anacondas: The Hunt for the Blood Orchid,Adventure|Drama|Horror|Sci-Fi|Thriller,2004.0
8831,Suspect Zero,Crime|Thriller,2004.0
8833,Vanity Fair,Drama|Romance,2004.0
8835,Paparazzi,Drama|Thriller,2004.0
8836,Wicker Park,Drama|Romance|Thriller,2004.0
8838,Alice Doesn't Live Here Anymore,Drama|Romance,1974.0
